lea,candidate,gender,vote_share,party
GLENTIES,"* MAC GIOLLA EASBUIG, MICHEÁL CHOILM",M,0.1613025656596326,NON-P
GLENTIES,"* MCCLAFFERTY, MICHAEL",M,0.14308486412630939,NON-P
GLENTIES,"MCGEE, DENIS",M,0.06748140276301806,100R
GLENTIES,"* MOLLOY, ANTHONY",M,0.1069530894185517,FF
GLENTIES,"Molloy, Joseph",M,0.05700622438135722,FG
GLENTIES,"O'Donnell, Kevin",M,0.04410201912858661,NON-P
GLENTIES,"* Ó FEARRAIGH, JOHN SHÉAMAIS",M,0.07362987703051466,SF
GLENTIES,"Reilly, John",M,0.0494914224988614,FF
GLENTIES,"Rodgers, Anne Marie",F,0.02800971610748444,FF
GLENTIES,"Rodgers, Kellie",F,0.06057385759829968,SF
GLENTIES,"Stewart, Jonathan",M,0.06027022923941096,NON-P
GLENTIES,"Sweeney, Ann",F,0.005768938818885684,NON-P
LETTERKENNY,"Ahmed, Thoiba",F,0.03370182711500077,NON-P
LETTERKENNY,"* Bradley, Kevin",M,0.056118532166436357,NON-P
LETTERKENNY,"Bradley, Vincent J",M,0.0075234147090434515,NON-P
LETTERKENNY,"* BROGAN, CIARAN",M,0.1080147397512667,FF
LETTERKENNY,"Carr, Nuala",F,0.01351143866113926,GRN
LETTERKENNY,"* COYLE, DONAL",M,0.07293106095501305,FF
LETTERKENNY,"DEVINE, TOMÁS SEÁN",M,0.09887916474742822,100R
LETTERKENNY,"Haughey, Sandra",F,0.04759711346537694,SF
LETTERKENNY,"Hughes, Ulick",M,0.026408721019499464,SF
LETTERKENNY,"Jordan, Declan",M,0.04752034392752956,NON-P
LETTERKENNY,"* KAVANAGH, JIMMY",M,0.09588515277138032,FG
LETTERKENNY,"* KELLY, DONAL MANDY",M,0.14148625825272532,FF
LETTERKENNY,"* MCBRIDE, MICHAEL",M,0.08452326116996775,NON-P
LETTERKENNY,"McCloskey, Anne",F,0.011515430677107323,TIP
LETTERKENNY,"McLaughlin, Michael",M,0.017349915553508368,LAB
LETTERKENNY,"* MCMONAGLE, GERRY",M,0.07446645171196069,SF
LETTERKENNY,"O Donnell, Selina",F,0.0023030861354214646,NON-P
LETTERKENNY,"Sweeney, Mary T",F,0.060264087210194994,ANT
LIFFORD-STRANORLAR,"Connolly, Garvan",M,0.04543859649122807,FG
LIFFORD-STRANORLAR,"* Crawford, Gerry",M,0.0868421052631579,FF
LIFFORD-STRANORLAR,"* DOHERTY, GARY",M,0.10464912280701755,SF
LIFFORD-STRANORLAR,"* HARLEY, MARTIN",M,0.1106140350877193,FG
LIFFORD-STRANORLAR,"* MCBREARTY, FRANK",M,0.10517543859649123,NON-P
LIFFORD-STRANORLAR,"McConnell, Niall",M,0.07719298245614035,NON-P
LIFFORD-STRANORLAR,"McDaid, Rebecca",F,0.03807017543859649,ANT
LIFFORD-STRANORLAR,"McDaid, Tony",M,0.05482456140350877,SF
LIFFORD-STRANORLAR,"* MCGOWAN, PATRICK",M,0.10271929824561403,FF
LIFFORD-STRANORLAR,"NIC MHEANMAN, DAKOTA",F,0.07359649122807017,SF
LIFFORD-STRANORLAR,"SCANLON, MARTIN",M,0.12368421052631579,NON-P
LIFFORD-STRANORLAR,"Ward, Charles",M,0.07719298245614035,100R
MILFORD,"* BLANEY, LIAM",M,0.1899149453219927,FF
MILFORD,"Bradley, Vincent J",M,0.01761846901579587,NON-P
MILFORD,"Deeney, Kathleen",F,0.01603888213851762,ANT
MILFORD,"Doherty, Maria",F,0.1134872417982989,SF
MILFORD,"Jackson, Éamonn",M,0.06099635479951397,100R
MILFORD,"* MCGARVEY, PAURIC",M,0.16901579586877277,NON-P
MILFORD,"MEEHAN, DECLAN",M,0.21130012150668287,NON-P
MILFORD,"* O Donnell, John",M,0.1608748481166464,NON-P
MILFORD,"Sweeney, Aaron",M,0.060753341433778855,FG
ARTANE-WHITEHALL,"* BATTEN, RACHEAL",F,0.08134893324156917,FF
ARTANE-WHITEHALL,"* Butler, Dearbháil",F,0.06132140399174123,GRN
ARTANE-WHITEHALL,"Coyle, Kevin",M,0.07508602890571232,NON-P
ARTANE-WHITEHALL,"Croft, Ian",M,0.04432209222298692,NON-P
ARTANE-WHITEHALL,"Croft, Rowan",M,0.033172746042670335,NON-P
ARTANE-WHITEHALL,"* FLANAGAN, DECLAN",M,0.08891947694425327,FG
ARTANE-WHITEHALL,"HENRY, JESSLYN",F,0.08196834136269787,SD
ARTANE-WHITEHALL,"Keegan, Andrew",M,0.018169304886441844,PBP
ARTANE-WHITEHALL,"* LYONS, JOHN",M,0.09394356503785271,NON-P
ARTANE-WHITEHALL,"Mahon, Aoibheann",F,0.06200963523743978,FF
ARTANE-WHITEHALL,"Mattathil Mathew, Linkwinstar",M,0.05560908465244322,FG
ARTANE-WHITEHALL,"MORAN, EDEL",F,0.06655196145905024,SF
ARTANE-WHITEHALL,"Nisbet, John",M,0.03358568479008947,LAB
ARTANE-WHITEHALL,"O'Rourke, Josh",M,0.016930488644184446,SF
ARTANE-WHITEHALL,"* O'Toole, Larry",M,0.06607019958706126,SF
ARTANE-WHITEHALL,"SILKE, AISHLING",F,0.07763248451479697,SD
ARTANE-WHITEHALL,"Sloan, Olive",F,0.043358568479008944,SF
BALLYFERMOT-DRIMNAGH,"CUNNINGHAM, RAY",M,0.07984048181004313,GRN
BALLYFERMOT-DRIMNAGH,"Dempsey, Patrick",M,0.04484414421746562,LAB
BALLYFERMOT-DRIMNAGH,"* DE NORTUÍN, HAZEL",F,0.1061284284202816,PBP
BALLYFERMOT-DRIMNAGH,"* De Róiste, Daithí",M,0.07642223488239602,FF
BALLYFERMOT-DRIMNAGH,"Dingle, Paddy",M,0.046960201839342394,FG
BALLYFERMOT-DRIMNAGH,"* DOOLAN, DAITHÍ",M,0.15048425164808335,SF
BALLYFERMOT-DRIMNAGH,"* JACKSON, VINCENT",M,0.12590542850166844,NON-P
BALLYFERMOT-DRIMNAGH,"Mongey, Niamh",F,0.043216407585252706,SD
BALLYFERMOT-DRIMNAGH,"Murray, Richard",M,0.04419304956458045,NON-P
BALLYFERMOT-DRIMNAGH,"* Nicoullaud, Sophie",F,0.06942296736388053,RTC
BALLYFERMOT-DRIMNAGH,"Nzema Nkoy, Mamy",F,0.033205827297143324,SF
BALLYFERMOT-DRIMNAGH,"Sheldreck, Ronda",F,0.0038251810857003335,NON-P
BALLYFERMOT-DRIMNAGH,"SUTCLIFFE, PHILIP",M,0.06681858875233987,INDI
BALLYFERMOT-DRIMNAGH,"Ward, Barry",M,0.05355253519980467,IFP
BALLYFERMOT-DRIMNAGH,"Webster, Dolores",F,0.05518027183201758,NON-P
BALLYMUN-FINGLAS,"Bradley, Leon",M,0.05373663145462896,NON-P
BALLYMUN-FINGLAS,"* CALLAGHAN, MARY",F,0.07716029131946722,SD
BALLYMUN-FINGLAS,"* CONNAGHAN, ANTHONY",M,0.09369463945935307,SF
BALLYMUN-FINGLAS,"* CONNOLLY, KEITH",M,0.13398070992717012,FF
BALLYMUN-FINGLAS,"* Conroy, Caroline",F,0.058263893445311986,GRN
BALLYMUN-FINGLAS,"Dowling, Mick",M,0.04815956958204842,SF
BALLYMUN-FINGLAS,"Gallagher, Jeff",M,0.016796798110360212,NON-P
BALLYMUN-FINGLAS,"Guo, Arnold",M,0.03615248343284561,FG
BALLYMUN-FINGLAS,"KANE, LESLIE",F,0.06882750475690572,SF
BALLYMUN-FINGLAS,"Lonergan, John",M,0.03123154648645102,LAB
BALLYMUN-FINGLAS,"Mac Dubhghlais, Diarmuid",M,0.045928744833016205,NON-P
BALLYMUN-FINGLAS,"Mac Manus, Edward",M,0.06246309297290204,ANT
BALLYMUN-FINGLAS,"* Mac Oscar, Briege",F,0.056754806115084315,FF
BALLYMUN-FINGLAS,"PEPPER, GAVIN",M,0.0738796666885375,NON-P
BALLYMUN-FINGLAS,"REDDY, CONOR",M,0.08195000328062463,PBP
BALLYMUN-FINGLAS,"Redmond, Stephen",M,0.06101961813529296,TNP
CABRA-GLASNEVIN,"Atkinson, Calum",M,0.04054212626144098,SF
CABRA-GLASNEVIN,"Boyle-Shafer, Angela",F,0.036376437455996245,LAB
CABRA-GLASNEVIN,"Farrell, Amy",F,0.04077681295470547,SF
CABRA-GLASNEVIN,"Greene, Garrett",M,0.018833607134475475,TWP
CABRA-GLASNEVIN,"JOSE, FELJIN",M,0.10965735742783385,GRN
CABRA-GLASNEVIN,"* McCormack, Eimer",F,0.0464679652663694,FF
CABRA-GLASNEVIN,"* MCGRATTAN, SÉAMAS",M,0.06260267542830321,SF
CABRA-GLASNEVIN,"* Meenagh, Declan",M,0.05626613471016193,LAB
CABRA-GLASNEVIN,"Mulligan, Sarah Louise",F,0.009152781037315184,NON-P
CABRA-GLASNEVIN,"Murray, Jean",F,0.017777517014785263,TNP
CABRA-GLASNEVIN,"* O'DRISCOLL, CAT",F,0.07920675897676602,SD
CABRA-GLASNEVIN,"O Loughlin, Stephen",M,0.008742079324102323,NON-P
CABRA-GLASNEVIN,"* O'ROURKE, COLM",M,0.09305327387937104,FG
CABRA-GLASNEVIN,"Parsons, Mark Joseph",M,0.014433231635766252,TIP
CABRA-GLASNEVIN,"* PERRY, CIERAN",M,0.1042008918094344,NON-P
CABRA-GLASNEVIN,"RALPH, GAYLE",F,0.09099976531330674,FG
CABRA-GLASNEVIN,"Seale, Léna",F,0.027693029805210045,PBP
CABRA-GLASNEVIN,"Smyth, Ian Noel",M,0.03221074865055151,ANT
CABRA-GLASNEVIN,"STEPHENS, JOHN",M,0.07832668387702417,FF
CABRA-GLASNEVIN,"Treacy, Natalie",F,0.025287491199249,SF
CABRA-GLASNEVIN,"Whyte, Martina",F,0.007392630837831495,NON-P
CLONTARF,"Burke, Michael",M,0.04544772761361932,NON-P
CLONTARF,"* COONEY, DONNA",F,0.08524573771311435,GRN
CLONTARF,"Dunne, Ray",M,0.037048147592620366,FF
CLONTARF,"FIELD, ALISON",F,0.08424578771061447,LAB
CLONTARF,"HENEGHAN, BARRY",M,0.12259387030648468,NON-P
CLONTARF,"* HENEY, DEIRDRE",F,0.1631418429078546,FF
CLONTARF,"Moloney, Paddy",M,0.044047797610119496,SF
CLONTARF,"Morris, James",M,0.04919754012299385,ANT
CLONTARF,"Mulvany, Bernard",M,0.056597170141492924,PBP
CLONTARF,"Ní Bhroin, Alyssa",F,0.02704864756762162,SF
CLONTARF,"* Ó MUIRÍ, NAOISE",M,0.17594120293985302,FG
CLONTARF,"* STOCKER, CATHERINE",F,0.10944452777361131,SD
DONAGHMEDE,"* BARRON, DARYL",M,0.1107043490994289,FF
DONAGHMEDE,"* BRABAZON, TOM",M,0.20200615024161664,FF
DONAGHMEDE,"Burke, Michael",M,0.06670083467564797,NON-P
DONAGHMEDE,"* Flanagan, Terence",M,0.06875091521452628,FG
DONAGHMEDE,"Folan, Shane",M,0.06904378386293747,LAB
DONAGHMEDE,"Geoghegan, Donnacha",M,0.026284961194904085,GRN
DONAGHMEDE,"Kearns, Tamara",F,0.049421584419387904,SF
DONAGHMEDE,"* MAC DONNCHA, MÍCHEÁL",M,0.07263142480597452,SF
DONAGHMEDE,"Mac Millan, Peadar",M,0.034119197539903355,TIP
DONAGHMEDE,"McCormack, Clara",F,0.031190511055791476,PBP
DONAGHMEDE,"MONAHAN, PADDY",M,0.1015522038365793,SD
DONAGHMEDE,"Ó Conaráin, Proinsias",M,0.045174989017425685,ANT
DONAGHMEDE,"O'Moore, Clodagh",F,0.046566115097378825,SF
DONAGHMEDE,"SINGH, SUPRIYA",F,0.07585297993849759,FG
KIMMAGE-RATHMINES,"* CONNELLY, FIONA",F,0.10911610532023859,LAB
KIMMAGE-RATHMINES,"Connolly, Michael",M,0.06308368982346207,FF
KIMMAGE-RATHMINES,"* Conroy, Deirdre",F,0.0315117189853588,FF
KIMMAGE-RATHMINES,"Deignan, Jacinta",F,0.053925408206302344,SF
KIMMAGE-RATHMINES,"Dooley, Peter",M,0.05344339338434657,NON-P
KIMMAGE-RATHMINES,"Dowling, Martin",M,0.0026510815207567632,NON-P
KIMMAGE-RATHMINES,"* DUNNE, PAT",M,0.1076098090016268,RTC
KIMMAGE-RATHMINES,"HAYES, EOIN",M,0.09953606073386756,SD
KIMMAGE-RATHMINES,"KINSELLA, PATRICK",M,0.09278785322648671,FG
KIMMAGE-RATHMINES,"L'Estrange, Shay",M,0.04283906730131951,PBP
KIMMAGE-RATHMINES,"* MOORE, CAROLYN",F,0.12207025366030005,GRN
KIMMAGE-RATHMINES,"Ó Meachair, Ciarán",M,0.04085075616075194,SF
KIMMAGE-RATHMINES,"RANE, PUNAM",F,0.11068265349159487,FG
KIMMAGE-RATHMINES,"Shanahan, Edmund",M,0.018617822498041815,TIP
KIMMAGE-RATHMINES,"Sutcliffe, Philip",M,0.05127432668554558,INDI
NORTH INNER CITY,"Benicio, Caio",M,0.031652989449003514,FF
NORTH INNER CITY,"* BOYLAN, JANICE",F,0.08235638921453693,SF
NORTH INNER CITY,"* BURKE, CHRISTY",M,0.09974599452911294,NON-P
NORTH INNER CITY,"Connolly, Anne-Marie",F,0.01787807737397421,FF
NORTH INNER CITY,"ENNIS, DANIEL",M,0.0651621727237202,SD
NORTH INNER CITY,"Garrigan, Brian",M,0.0076201641266119575,NON-P
NORTH INNER CITY,"Hallissey, Declan",M,0.026865963266901133,SF
NORTH INNER CITY,"* HORNER, JANET",F,0.09515435717076984,GRN
NORTH INNER CITY,"* MCADAM, RAY",M,0.11166471277842907,FG
NORTH INNER CITY,"Molloy, Geraldine",F,0.03008987885892927,NON-P
NORTH INNER CITY,"O'Callaghan, Darryl",M,0.05226651035560766,NON-P
NORTH INNER CITY,"Ó Ceannabháin, Eoghan",M,0.08548261039468542,PBP
NORTH INNER CITY,"O'Connor, Tom",M,0.03057835091832747,LAB
NORTH INNER CITY,"O'Doherty, Ellen",F,0.05265728800312622,SD
NORTH INNER CITY,"Oliveira-Da Silva, Isabel",F,0.006447831184056272,FF
NORTH INNER CITY,"* RING, NIAL",M,0.08343102774521298,NON-P
NORTH INNER CITY,"Shevlin, ANThony",M,0.0027354435326299334,NON-P
NORTH INNER CITY,"STEENSON, MALACHY",M,0.08939038686987104,NON-P
NORTH INNER CITY,"Whelan, Alan",M,0.028819851504493944,SF
PEMBROKE,"BLAIN, EMMA",F,0.1534115229860457,FG
PEMBROKE,"* CHU, HAZEL",F,0.1689067716805068,GRN
PEMBROKE,"* GEOGHEGAN, JAMES",M,0.19921239619895556,FG
PEMBROKE,"Hinkson-Deeney, Karen",F,0.0625802585395086,SD
PEMBROKE,"HOGAN, RORY",M,0.10076192106840168,FF
PEMBROKE,"* LACEY, DERMOT",M,0.1647975344576663,LAB
PEMBROKE,"Martin, Mary",F,0.03509973461176269,PBP
PEMBROKE,"Martin, Robert",M,0.0327882886739149,SF
PEMBROKE,"O'Shea Farren, Linda",F,0.05727249379333961,NON-P
PEMBROKE,"Rafferty, Conor P",M,0.025169077989898127,TIP
SOUTH EAST INNER CITY,"Birch, Jeanette",F,0.013480055020632738,NON-P
SOUTH EAST INNER CITY,"* BYRNE, CLAIRE",F,0.15048143053645116,GRN
SOUTH EAST INNER CITY,"* BYRNE, DANNY",M,0.10261348005502063,FG
SOUTH EAST INNER CITY,"* Céitinn, Dan",M,0.07056396148555709,SF
SOUTH EAST INNER CITY,"Coyne, Pat",M,0.004264099037138927,NON-P
SOUTH EAST INNER CITY,"DelehANTy, Nick",M,0.05144429160935351,NON-P
SOUTH EAST INNER CITY,"FARRELL, CIAN",M,0.08431911966987621,SD
SOUTH EAST INNER CITY,"* FLYNN, MANNIX",M,0.07152682255845942,NON-P
SOUTH EAST INNER CITY,"Hastings, Nathan",M,0.012104539202200825,NON-P
SOUTH EAST INNER CITY,"Healy, Alan",M,0.05392022008253095,ANT
SOUTH EAST INNER CITY,"KENNY, KOURTNEY",F,0.06850068775790921,SF
SOUTH EAST INNER CITY,"McGuinness, Eddie",M,0.05281980742778542,LAB
SOUTH EAST INNER CITY,"Mooney, Ryan",M,0.0484181568088033,SF
SOUTH EAST INNER CITY,"Purcell, Brigid",F,0.07235213204951857,PBP
SOUTH EAST INNER CITY,"Reynolds, Carol",F,0.0656121045392022,LAB
SOUTH EAST INNER CITY,"Rodgers, Francis",M,0.006464924346629986,NON-P
SOUTH EAST INNER CITY,"Watson, Elizabeth",F,0.07111416781292985,FF
SOUTH WEST INNER CITY,"Aherne, Gina",F,0.028770916094859756,TIP
SOUTH WEST INNER CITY,"ALI, AMMAR",M,0.10352714578066691,FF
SOUTH WEST INNER CITY,"Augusta, David",M,0.03683640303358613,SF
SOUTH WEST INNER CITY,"Considine, Aisling",F,0.03755868544600939,ANT
SOUTH WEST INNER CITY,"Coyne, Pat",M,0.004092933670398459,NON-P
SOUTH WEST INNER CITY,"CUMMINS, JEN",F,0.10870350306970025,SD
SOUTH WEST INNER CITY,"* Daly, Kelsey May",F,0.07114481762369086,PBP
SOUTH WEST INNER CITY,"* DEVINE, MÁIRE",F,0.05501384374623811,SF
SOUTH WEST INNER CITY,"Farrell, Damien",M,0.08234019501625135,NON-P
SOUTH WEST INNER CITY,"McSweeney, Catherine",F,0.03262308896111713,NON-P
SOUTH WEST INNER CITY,"* MORIARTY, DARRAGH",M,0.12242686890574214,LAB
SOUTH WEST INNER CITY,"Nunoo, Ian",M,0.04959672565306368,FG
SOUTH WEST INNER CITY,"Obeimhen, Zoe",F,0.023233417599614784,NON-P
SOUTH WEST INNER CITY,"O'Flanagan, Michael",M,0.023714939207896954,NON-P
SOUTH WEST INNER CITY,"* PIDGEON, MICHAEL",M,0.19188636090044542,GRN
SOUTH WEST INNER CITY,"Reid, Darragh",M,0.02853015529071867,SF
BLACKROCK,"* BAKER, MARIE",F,0.2502465483234714,FG
BLACKROCK,"Bigley, Lydia",F,0.05185733070348455,SD
BLACKROCK,"CARSON, DAN",M,0.06623931623931624,FG
BLACKROCK,"Chacko Jacob, Reji",M,0.024572649572649572,NON-P
BLACKROCK,"* CLARK, MICHAEL,",M,0.09179815910585142,FF
BLACKROCK,"* DOCKRELL, MAURICE",M,0.07700525969756739,FG
BLACKROCK,"DOWLING, CONOR",M,0.09820841551610783,GRN
BLACKROCK,"Duignan, Helen",F,0.040105193951347796,ANT
BLACKROCK,"* FANNING, MARTHA",F,0.07495069033530571,LAB
BLACKROCK,"Lucey, Cormac",M,0.07429322813938198,NON-P
BLACKROCK,"Mac Aonghusa, Cian",M,0.04700854700854701,PBP
BLACKROCK,"Nic Ráillaigh, Callie",F,0.030736357659434582,SF
BLACKROCK,"Reynolds, Michael",M,0.05802103879026956,FF
BLACKROCK,"Roe, Jonathan",M,0.014957264957264958,NON-P
DUN LAOGHAIRE,"Degani, Orli",F,0.03802354757768771,NON-P
DUN LAOGHAIRE,"DURKAN, JP",M,0.10229685388921057,FG
DUN LAOGHAIRE,"* FAYNE, MARY",F,0.0992729846233031,FG
DUN LAOGHAIRE,"* HALL, LORRAINE",F,0.12455767869780608,FG
DUN LAOGHAIRE,"* HALPIN, MELISA",F,0.10088142572219005,PBP
DUN LAOGHAIRE,"JOSEPH, THOMAS",M,0.08100109373994724,LAB
DUN LAOGHAIRE,"Kelly, Sara",F,0.00900727015376697,NON-P
DUN LAOGHAIRE,"* KIVLEHAN, TOM",M,0.11252653927813164,GRN
DUN LAOGHAIRE,"Lynch, Cathy",F,0.017306826224023675,NON-P
DUN LAOGHAIRE,"Mills, Hugo",M,0.05790387955993052,SD
DUN LAOGHAIRE,"* MOYLAN, JUSTIN",M,0.08801389693109438,FF
DUN LAOGHAIRE,"O'Brien, Shane",M,0.060284372386283216,SF
DUN LAOGHAIRE,"O'Sullivan, Colette",F,0.04477900019301293,FF
DUN LAOGHAIRE,"Tóibín, Máiréad",F,0.06414463102361191,ANT
DUNDRUM,"* BRENNAN, SHAY",M,0.11264062609181748,FF
DUNDRUM,"* COLGAN, ANNE",F,0.06184054224023478,NON-P
DUNDRUM,"Coughlan, Liam",M,0.06736077143456083,ANT
DUNDRUM,"Gerrard, Rachel",F,0.040248759695339247,SF
DUNDRUM,"* GRAINGER, ANNA",F,0.08224442736356649,FG
DUNDRUM,"JONES, ROBERT",M,0.08392145901753896,GRN
DUNDRUM,"* MC LOUGHLIN, SEAN",M,0.1614142966948501,NON-P
DUNDRUM,"Murray, Fiona",F,0.014184892739850465,FF
DUNDRUM,"Ní Dhubhgaill, Síle",F,0.060233386905177835,SD
DUNDRUM,"* O'BRIEN, PETER",M,0.08923205925511844,LAB
DUNDRUM,"O'Driscoll, Eoin",M,0.05443365243518972,FG
DUNDRUM,"* O'LEARY, JIM",M,0.13535042973936134,FG
DUNDRUM,"Rafferty, Conor P.",M,0.014254769058765984,TIP
DUNDRUM,"Young, Cuán",M,0.022639927328628327,SF
KILLINEY-SHANKILL,"BURKE, JACQUELINE",F,0.09355446664153788,FG
KILLINEY-SHANKILL,"Byrne, Lesley",F,0.051715039577836415,SD
KILLINEY-SHANKILL,"* GILDEA, JIM",M,0.12099509988692046,FG
KILLINEY-SHANKILL,"Hennessy, Tracey",F,0.025932906143987938,NON-P
KILLINEY-SHANKILL,"Kearney, James",M,0.029626837542404826,LAB
KILLINEY-SHANKILL,"Kennedy, Roland",M,0.06762156049754994,SF
KILLINEY-SHANKILL,"* LEWIS, HUGH",M,0.09506219374293252,NON-P
KILLINEY-SHANKILL,"* MCNAMARA, FRANK",M,0.11963814549566529,FG
KILLINEY-SHANKILL,"Moylan, SallyAnn",F,0.06513381078024877,FF
KILLINEY-SHANKILL,"Muldoon, Susan",F,0.004372408594044478,NON-P
KILLINEY-SHANKILL,"O'Doherty, Michael",M,0.015680361854504336,NON-P
KILLINEY-SHANKILL,"O'KEEFFE, DAVE",M,0.054655107425555974,PBP
KILLINEY-SHANKILL,"Power, Fergus",M,0.049001130795326045,NON-P
KILLINEY-SHANKILL,"* SMYTH, CARRIE",F,0.13418771202412363,LAB
KILLINEY-SHANKILL,"* TUITE, LAUREN",F,0.07282321899736148,GRN
SANDYFORD-GLENCULLEN,"* AHMED, KAZI",M,0.07204070701660417,FG
SANDYFORD-GLENCULLEN,"DALY, KEVIN",M,0.03660060703445813,NON-P
SANDYFORD-GLENCULLEN,"DARGAN, PIERCE",M,0.09382253169076951,FG
SANDYFORD-GLENCULLEN,"Dunne, Elaine",F,0.04276022138903767,FF
SANDYFORD-GLENCULLEN,"* FLEMING, MICHAEL",M,0.3291376539903589,NON-P
SANDYFORD-GLENCULLEN,"* MCCARTHY, LETTIE",F,0.16684520621317622,LAB
SANDYFORD-GLENCULLEN,"* MURPHY, TOM",M,0.055615068737725405,FF
SANDYFORD-GLENCULLEN,"Murtagh, Aoife",F,0.03383324406356008,SD
SANDYFORD-GLENCULLEN,"* O'CONNOR, OISÍN",M,0.10176754151044456,GRN
SANDYFORD-GLENCULLEN,"Panicker, Kumar Roopesh",M,0.015532940546331012,NON-P
SANDYFORD-GLENCULLEN,"Spiteri, Amanda",F,0.017407605784681306,SF
SANDYFORD-GLENCULLEN,"Tracey, Shaun",M,0.03463667202285306,SF
STILLORGAN,"Connolly, Eliza",F,0.04456480425693653,NON-P
STILLORGAN,"* DOCKERY, LIAM",M,0.10433295324971494,FF
STILLORGAN,"* Donnelly, Deirdre",F,0.06632459141011023,NON-P
STILLORGAN,"* DOWLING, EVA ELIZABETH",F,0.10262257696693272,GRN
STILLORGAN,"Fozzard, Rebekah",F,0.02888635499809958,LAB
STILLORGAN,"HURLEY, JOHN",M,0.080672748004561,SD
STILLORGAN,"* KENNEDY, JOHN",M,0.10233751425313568,FG
STILLORGAN,"Nic Cormaic, Sorcha",F,0.026320790573926264,SF
STILLORGAN,"* O'CONNELL, MAEVE",F,0.18120486507031547,FG
STILLORGAN,"O'Neill, Emer Catherine",F,0.015203344735841885,FF
STILLORGAN,"* SAUL, BARRY",M,0.24752945648042568,FG
BALBRIGGAN,"Brady, Anne Marie",F,0.06150217706821481,SF
BALBRIGGAN,"Brennan, Sinéad Lucey",F,0.07411103047895501,FF
BALBRIGGAN,"Edwards, Bryn",M,0.03927793904208998,PBP
BALBRIGGAN,"Laska, Aneta",F,0.0020863570391872277,NON-P
BALBRIGGAN,"* MAGUIRE, GRÁINNE",F,0.1204644412191582,NON-P
BALBRIGGAN,"McLoughlin, Derek",M,0.012155297532656022,NON-P
BALBRIGGAN,"* MURPHY, TONY",M,0.19484760522496372,NON-P
BALBRIGGAN,"Oakes, John",M,0.029299709724238027,IFP
BALBRIGGAN,"* O'LEARY, TOM",M,0.13071480406386066,FG
BALBRIGGAN,"* Power, Karen",F,0.09633526850507983,GRN
BALBRIGGAN,"QUINN, MALACHY",M,0.07293178519593614,SF
BALBRIGGAN,"* RYAN, BRENDAN",M,0.1446843251088534,LAB
BALBRIGGAN,"Uwhumiakpor, Oghenetano John",M,0.021589259796806967,NON-P
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"Bissett, Damien",M,0.06554977228366948,SF
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"* BURTCHAELL, JOHN",M,0.07774886141834743,PBP
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"Chakerwarti, Shashank",M,0.026350032530904358,NON-P
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"Delaney, Suzanne",F,0.0631099544567339,NON-P
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"Dowling, Neil",M,0.05936890045543266,SD
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"* HANAPHY, BREDA",F,0.0850683148991542,SF
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"Heasman, Andy",M,0.022608978529603124,TIP
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"Kavanagh, Louise",F,0.05091086532205595,SF
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"Loughlin, Robbie",M,0.07595966167859466,ANT
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"* MCCAMLEY, MARY",F,0.11141834743005856,LAB
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"Nolan, Lorna",F,0.07108002602472349,FF
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"Ó hAlmhain, Oisín",M,0.015452179570592063,GRN
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"* ONWUMEREH, JK",M,0.10816525699414443,FF
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"* O'Reilly, Steve",M,0.09303838646714378,FG
BLANCHARDSTOWN-MULHUDDART LEA - FINGAL CO. CO.,"QUINLAN, PATRICK",M,0.0741704619388419,TNP
CASTLEKNOCK,"CARBONE-MANGAN, EIMEAR",F,0.0802438505706387,FF
CASTLEKNOCK,"* Conroy, Pamela",F,0.07195009569717162,GRN
CASTLEKNOCK,"COPPINGER, RUTH",F,0.11008719075636209,PBP
CASTLEKNOCK,"Daly, Luke",M,0.03679024597717445,SD
CASTLEKNOCK,"* LEDDY, TED",M,0.1526192670305522,FG
CASTLEKNOCK,"Lynam, Phil",M,0.0790387750762033,SF
CASTLEKNOCK,"* Mahony, Howard",M,0.07925143545757425,FF
CASTLEKNOCK,"* SHOVLIN, SIOBHAN",F,0.1340469270574892,FG
CASTLEKNOCK,"TROY, ELLEN",F,0.11866449280499043,ANT
CASTLEKNOCK,"* WALSH, JOHN",M,0.13730771957184376,LAB
HOWTH,"Bailey, Tara",F,0.04570445092508486,SF
HOWTH,"Doherty, Kevin",M,0.015824449012764738,SF
HOWTH,"Donnellan, Margaret",F,0.05402304345747478,NON-P
HOWTH,"* GUERIN, JIMMY",M,0.08103456518621217,NON-P
